################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.1373348114883340E-01 a       227     0    16     1     2
 -1.5287982839066960E-01 a       228     0    16     1     3
 -3.9302677497375449E-01 a       229     0    16     1     4
 -8.0471204220027170E-01 a       230     0    16     1     5
 -3.2071386839022727E-02 a       231     0    16     1     6
 -4.8556498472854898E-01 a       232     0    16     1     7
 -7.9042526977510863E-01 a       233     0    16     1     8
  1.0302390468459333E+00 a       234     0    16     1     9
 -6.3730003492513199E-01 a       235     0    16     1    10
  8.6074573271173960E-02 a       236     0    16     1    11
 -4.5711910021230590E-01 a       237     0    16     1    12
  9.4316225895698796E-02 a       238     0    16     1    13
 -5.1531059064439921E-01 a       239     0    16     1    14
  2.4105412268600276E-01 a       240     0    16     1    15
 -1.3396503848988206E-01 a       241     0    17     1     1
 -2.9706785447945849E-01 a       242     0    17     1     2
 -4.1552493220735864E-01 a       243     0    17     1     3
 -3.8280660348430828E-01 a       244     0    17     1     4
  1.2098005406332446E+00 a       245     0    17     1     5
 -5.2152104174468483E-01 a       246     0    17     1     6
  6.3868707374431044E-01 a       247     0    17     1     7
 -9.5452819880106385E-02 a       248     0    17     1     8
 -8.4389930315598094E-01 a       249     0    17     1     9
  7.2319723313035544E-01 a       250     0    17     1    10
 -4.0004752043879516E-02 a       251     0    17     1    11
 -4.7742988202423831E-01 a       252     0    17     1    12
 -1.1142622100811253E-01 a       253     0    17     1    13
 -1.8518778684368684E-01 a       254     0    17     1    14
  8.0096778274926506E-02 a       255     0    17     1    15
 -1.0575408143293861E+00 a       256     0    18     1     1
  1.1901850516053036E+00 a       257     0    18     1     2
 -7.5843544473651026E-01 a       258     0    18     1     3
 -3.3442394547169924E-01 a       259     0    18     1     4
 -7.3995576388486639E-02 a       260     0    18     1     5
  8.5093790990406049E-01 a       261     0    18     1     6
  8.5632718495103122E-01 a       262     0    18     1     7
 -2.0459297349086948E-02 a       263     0    18     1     8
 -7.8171493287655280E-01 a       264     0    18     1     9
  1.4921995487435202E-01 a       265     0    18     1    10
 -1.4648038418345901E+00 a       266     0    18     1    11
 -4.0585715808141204E-01 a       267     0    18     1    12
 -1.1634765154801872E-01 a       268     0    18     1    13
 -5.0516333207006270E-01 a       269     0    18     1    14
 -1.0951795381950709E+00 a       270     0    18     1    15
  7.8253138554479795E-01 a       271     0    19     1     1
  4.7319496474272171E-01 a       272     0    19     1     2
 -2.3581277573417165E+00 a       273     0    19     1     3
  2.1154051849144123E-01 a       274     0    19     1     4
  3.5589877545852344E-01 a       275     0    19     1     5
 -3.9556627275493361E-01 a       276     0    19     1     6
  4.4308119246945915E-01 a       277     0    19     1     7
 -8.3310739312848914E-01 a       278     0    19     1     8
 -8.0213802779458421E-01 a       279     0    19     1     9
 -1.3288278354041022E-01 a       280     0    19     1    10
  1.7467297296575224E+00 a       281     0    19     1    11
 -1.1616938996099807E-01 a       282     0    19     1    12
  8.4659696236260273E-01 a       283     0    19     1    13
  6.6381245743534967E-01 a       284     0    19     1    14
 -3.0046370162628622E-01 a       285     0    19     1    15
 -5.3131809841670896E-01 a       286     0    20     1     1
  3.1112895766223969E-01 a       287     0    20     1     2
 -8.5160089937454153E-01 a       288     0    20     1     3
 -2.3137903239096994E-01 a       289     0    20     1     4
 -2.1900410917171809E-01 a       290     0    20     1     5
  1.4973202400602275E+00 a       291     0    20     1     6
  8.6109082175853224E-01 a       292     0    20     1     7
 -5.0606659640552831E-01 a       293     0    20     1     8
  7.9387432342858955E-01 a       294     0    20     1     9
 -6.8497360848101319E-01 a       295     0    20     1    10
  1.0945574341529072E+00 a       296     0    20     1    11
  1.7285683522766071E+00 a       297     0    20     1    12
  1.7478517028340257E+00 a       298     0    20     1    13
